avg_caption_lenght,avg_comment_length,has_url_in_bio,has_profile_picture,has_highlight_reels,post_count,follower_count,following_count,engagement_page_rate,fake_followers_count,bio_length,avg_like_count,avg_comment_count,post_type,caption_length,hashtag_count,hashtag_rate,comment_count,like_count,view_count,label
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,525,0,0,4422,43133,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,84,0,0,5323,61675,416787,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,762,0,0,1190,39827,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,65,1,0,1149,44632,245479,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,580,0,0,346,25009,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,295,0,0,778,43347,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,259,19007,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,377,0,0,204,24317,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,629,0,0,143,12055,77361,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,220,0,0,223,25998,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,253,0,0,208,13900,87525,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,0,0,0,843,23510,126269,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,199,0,0,1103,31213,211554,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,112,0,0,7515,148271,572249,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,310,0,0,440,27429,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,355,0,0,2339,29873,211911,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,37,0,0,624,22855,136854,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,353,0,0,822,42749,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,370,0,0,292,24908,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,33,1,0,108,12252,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,58,1,0,1947,38788,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,386,0,0,1906,45864,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,729,0,0,256,19132,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,126,0,0,3121,35539,241972,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,420,0,0,828,27748,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,455,0,0,7787,44896,301254,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,1,2,0,174,16606,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,375,0,0,1764,36747,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,343,0,0,559,38168,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,399,0,0,421,28053,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,194,0,0,140,25447,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,287,0,0,812,35335,202230,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,290,17151,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,44,1,0,992,33578,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,349,0,0,761,35779,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,351,0,0,558,35468,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,538,0,0,2050,53486,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,238,0,0,941,34255,238031,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,6,2,0,869,40990,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,618,0,0,259,24234,163483,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,1000,0,0,351,29457,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,407,0,0,590,26748,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,39,1,0,221,14206,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,133,0,0,372,19665,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,58,0,0,1170,40046,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,570,0,0,4694,67251,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,43,1,0,192,12785,55203,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,285,0,0,1610,56468,245236,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,287,0,0,716,46978,207376,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,122,0,0,985,58315,242151,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,264,0,0,1534,79638,342146,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,39,1,0,456,15508,99556,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,340,0,0,2036,48872,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,60,1,0,156,16271,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,350,0,0,1721,45813,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,250,0,0,729,27391,211381,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,288,0,0,926,39319,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,592,0,0,61,19449,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,379,0,0,296,25320,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,435,0,0,424,29249,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,580,0,0,734,32297,216942,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,148,0,0,1905,23694,158366,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,3,2,0,353,23470,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,488,0,0,208,21942,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,264,0,0,1702,48802,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,414,0,0,317,29412,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,556,0,0,8138,50727,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,378,0,0,171,24952,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,126,0,0,345,20726,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,49,1,0,111,12278,68263,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,556,0,0,592,36874,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,566,0,0,764,31346,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,411,0,0,227,19196,122093,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,201,0,0,1588,29005,198617,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,43,1,0,78,10729,45530,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,218,0,0,639,50114,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,333,0,0,147,24529,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,200,0,0,286,29053,192792,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,91,15199,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,273,0,0,3026,70783,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,362,0,0,301,35040,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,175,0,0,469,28302,158792,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,380,0,0,240,25950,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,305,0,0,631,45706,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,624,0,0,661,25075,155902,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,196,0,0,1746,67882,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,119,0,0,214,21146,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,289,0,0,626,40253,214790,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,524,0,0,793,41118,283044,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,214,0,0,821,29025,170971,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,395,0,0,1530,40206,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,361,0,0,367,53186,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,376,0,0,211,22767,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,454,0,0,359,24352,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,0,0,0,410,13522,58551,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,354,0,0,366,36735,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,165,0,0,1280,24257,178400,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,537,0,0,416,40406,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,71,1,0,30,10766,46878,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,393,0,0,135,24374,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,42,1,0,180,18007,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,355,0,0,142,22894,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,58,0,0,669,37489,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,211,0,0,674,44603,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,174,0,0,232,24952,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,457,0,0,720,50577,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,410,0,0,404,29172,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,161,0,0,283,27984,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,155,0,0,970,58031,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,504,0,0,5086,96005,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,756,0,0,663,38581,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,130,0,0,302,20053,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,250,0,0,236,35932,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,200,0,0,375,31132,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,348,0,0,1258,46885,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,52,0,0,283,29297,201540,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,240,0,0,793,43961,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,298,0,0,3165,53852,355865,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,119,0,0,93,12304,55028,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,134,0,0,941,44617,226172,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,361,0,0,1720,40537,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,374,19463,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,292,0,0,419,14711,101238,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,297,0,0,488,32346,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,34,1,0,116,11633,57709,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,674,0,0,714,32175,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,363,0,0,596,39022,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,46,1,0,103,11447,57503,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,75,0,0,660,42858,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,120,0,0,2463,42279,301701,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,40,1,0,165,13459,63357,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,218,0,0,143,17983,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,178,0,0,68,23681,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,0,0,0,1361,55103,267794,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,691,0,0,477,31622,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,850,0,0,841,54556,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,54,0,0,1457,66526,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,808,0,0,2078,64665,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,50,1,0,305,13659,100905,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,1779,0,0,634,46753,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,538,0,0,2270,45127,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,243,1,0,206,11720,55402,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,30,1,0,1908,76197,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,242,0,0,780,23529,127381,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,139,0,0,161,17215,97564,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,177,0,0,646,51109,270473,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,58,1,0,996,30203,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,743,0,0,557,34213,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,347,0,0,1047,76557,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,341,0,0,1340,39412,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,42,0,0,501,37247,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,209,0,0,1176,59037,324927,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,44,1,0,102,9887,47251,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,167,0,0,145,19229,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,129,0,0,723,30401,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,623,0,0,2104,40619,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,364,0,0,3379,86932,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,39,1,0,198,14174,62583,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,180,0,0,1500,21979,140418,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,146,0,0,6177,31470,219256,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,200,1,0,5706,43081,294355,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,78,2,0,228,21288,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,267,1,0,240,27041,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,219,0,0,754,43023,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,385,0,0,951,32896,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,521,0,0,597,30277,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,101,14244,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,380,0,0,162,21054,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,208,0,0,332,29767,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,72,0,0,1054,45333,247034,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,392,0,0,91,18624,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,176,0,0,655,36137,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,379,0,0,629,42298,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,35,1,0,549,21113,97988,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,117,0,0,235,19047,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,207,0,0,849,28638,158084,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,792,0,0,170,25937,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,353,0,0,988,34525,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,420,0,0,384,29869,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,172,0,0,1118,32801,193535,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,502,0,0,634,35396,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,22,2,0,1996,55251,331103,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,449,0,0,1132,39532,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,413,0,0,277,36015,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,219,19417,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,49,1,0,84,11223,51508,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,371,0,0,3963,53409,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,773,0,0,537,29457,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,363,0,0,147,20794,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,64,1,0,203,13487,59756,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,378,0,0,141,20511,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,357,0,0,394,32767,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,0,0,0,718,49263,243467,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,156,2,0,270,36352,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,1,1,0,449,33479,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,0,0,0,122,15833,80143,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,167,0,0,180,18660,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,825,0,0,2878,88621,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,25,2,0,534,61661,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,760,2,0,1626,60161,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,27,2,0,897,46994,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,16,4,0,271,25457,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,32,2,0,322,23544,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,140,19486,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,82,3,0,1535,43470,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,362,0,0,359,31172,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,315,0,0,881,51068,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,462,0,0,671,48716,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,126,0,0,741,54731,233990,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,46,1,0,159,11269,53806,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,811,0,0,105,23264,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,349,0,0,839,46269,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,142,0,0,3035,87551,386807,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,334,0,0,1043,28306,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,343,0,0,253,29773,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,45,1,0,72,11335,58021,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,300,0,0,671,31031,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,345,0,0,932,34589,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,167,0,0,214,22613,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,365,0,0,888,37974,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,32,1,0,1123,39478,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,463,0,0,1130,45000,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,124,0,0,994,46862,214170,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,87,0,0,1355,53046,259352,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,352,0,0,807,35106,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,403,0,0,382,34740,185543,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,483,0,0,893,62391,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,663,0,0,526,31082,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,433,0,0,6218,59171,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,40,1,0,263,28548,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,425,0,0,1451,41217,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,217,0,0,372,39213,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,69,1,0,1366,45608,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,404,0,0,534,32093,164505,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,168,0,0,162,21836,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,363,0,0,1019,34983,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,76,0,0,284,14499,63204,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,103,0,0,609,28379,167399,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,386,0,0,468,34603,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,674,0,0,259,33509,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,362,0,0,356,29645,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,202,0,0,550,52179,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,347,0,0,657,18131,108664,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,199,0,0,390,21303,105112,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,224,0,0,1013,43689,178748,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,731,0,0,211,25505,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,151,0,0,239,14988,84565,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,163,0,0,266,15212,81103,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,190,0,0,1491,112294,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,121,0,0,1087,67849,266982,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,155,0,0,1614,42802,261692,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,916,0,0,815,31516,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,132,0,0,200,24862,167798,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,727,0,0,76,19249,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,804,0,0,652,30161,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,133,0,0,120,23838,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,847,0,0,3192,106740,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,691,0,0,12357,165399,535879,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,789,0,0,818,42073,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,486,0,0,1131,63101,276072,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,493,0,0,1127,40548,276883,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,213,0,0,1228,63402,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,339,0,0,2333,37789,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,300,0,0,393,30488,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,163,0,0,3457,86382,442845,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,359,0,0,1479,44666,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,3,54,1,0,312,26202,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,270,0,0,1036,93646,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,143,0,0,573,34586,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,137,0,0,201,21999,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,187,0,0,1777,87161,369147,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,1,578,0,0,233,33870,0,1
308,51,0,1,1,34767,1566976,8,2.16,80,77,33330,1090,2,39,1,0,324,19120,113040,1
